Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
42,Yes,Non-Travel,920,Sales,11,4,Life Sciences,1,1114,2,Female,70,3,3,Sales Executive,2,Single,7400,14200,3,Y,No,19,3,3,80,1,18,3,3,14,9,6,11
28,No,Travel_Frequently,600,Research & Development,21,2,Marketing,1,1115,1,Male,43,2,1,Research Scientist,1,Divorced,3200,8000,1,Y,Yes,13,3,1,80,0,5,2,1,3,2,1,2
47,No,Travel_Rarely,1060,Sales,7,4,Life Sciences,1,1116,4,Female,76,4,3,Sales Executive,4,Married,8800,15600,4,Y,No,21,4,4,80,2,24,3,3,18,12,8,15
33,Yes,Travel_Frequently,720,Research & Development,15,3,Medical,1,1117,2,Male,54,3,2,Research Scientist,2,Single,4600,10200,2,Y,No,16,3,2,80,1,10,2,2,7,5,2,6
39,No,Non-Travel,860,Sales,9,3,Technical Degree,1,1118,3,Female,64,3,2,Sales Executive,3,Married,6800,13400,3,Y,Yes,17,3,3,80,2,16,3,2,12,8,4,10
24,No,Travel_Rarely,520,Human Resources,26,1,Human Resources,1,1119,1,Male,37,1,1,Human Resources,1,Single,2400,6600,0,Y,No,10,3,1,80,0,1,1,1,1,0,0,0
48,Yes,Travel_Frequently,1120,Research & Development,4,5,Life Sciences,1,1120,4,Female,81,4,4,Research Director,3,Divorced,14000,19600,5,Y,Yes,24,4,3,80,1,25,4,4,19,13,8,16
34,No,Travel_Rarely,740,Sales,17,3,Other,1,1121,3,Male,55,3,2,Sales Executive,3,Married,5800,11400,2,Y,No,15,3,2,80,1,11,2,2,7,5,2,6
41,No,Non-Travel,900,Research & Development,13,4,Medical,1,1122,2,Female,67,3,3,Laboratory Technician,2,Single,6000,12600,4,Y,Yes,18,3,3,80,2,18,3,3,14,9,6,11
30,Yes,Travel_Frequently,640,Sales,19,2,Marketing,1,1123,1,Male,46,2,1,Sales Representative,1,Married,3600,8600,1,Y,No,14,3,1,80,0,7,2,1,5,3,1,4
45,No,Travel_Rarely,1000,Research & Development,8,4,Life Sciences,1,1124,4,Female,74,4,3,Manufacturing Director,4,Divorced,9000,15800,4,Y,No,20,4,4,80,1,22,4,3,16,11,7,13
31,No,Travel_Frequently,680,Sales,20,3,Technical Degree,1,1125,2,Male,51,3,2,Sales Executive,2,Single,5200,10800,2,Y,Yes,13,3,2,80,0,8,2,2,5,3,1,4
37,Yes,Non-Travel,820,Research & Development,12,3,Medical,1,1126,3,Female,62,3,2,Research Scientist,3,Married,5600,11800,3,Y,No,17,3,3,80,2,14,3,2,10,7,3,8
26,No,Travel_Rarely,560,Sales,24,1,Life Sciences,1,1127,1,Male,39,1,1,Sales Representative,1,Divorced,2800,7200,0,Y,No,12,3,1,80,0,3,1,1,2,1,0,1
52,No,Travel_Frequently,1220,Research & Development,6,5,Other,1,1128,4,Female,86,4,4,Research Director,3,Single,14400,20200,6,Y,Yes,25,4,3,80,1,29,4,4,23,17,12,20
35,Yes,Travel_Rarely,760,Sales,16,3,Marketing,1,1129,3,Male,57,3,2,Sales Executive,2,Married,6000,12000,2,Y,No,16,3,2,80,2,12,2,2,8,6,3,7
43,No,Non-Travel,940,Research & Development,10,4,Life Sciences,1,1130,2,Female,71,3,3,Laboratory Technician,2,Single,6400,13200,4,Y,Yes,19,3,3,80,2,20,3,3,15,10,6,12
32,No,Travel_Frequently,700,Human Resources,22,3,Human Resources,1,1131,1,Male,49,2,1,Human Resources,1,Divorced,3800,9000,1,Y,No,15,3,1,80,0,9,2,1,6,3,2,4
40,Yes,Travel_Rarely,880,Sales,14,3,Technical Degree,1,1132,4,Female,66,3,3,Sales Executive,4,Married,7200,14000,3,Y,Yes,18,3,4,80,1,17,3,3,13,8,5,10
28,No,Travel_Frequently,600,Research & Development,25,2,Medical,1,1133,2,Male,44,2,1,Research Scientist,2,Single,3400,8200,1,Y,No,13,3,1,80,0,5,2,1,3,2,0,2
49,No,Non-Travel,1160,Sales,7,4,Life Sciences,1,1134,3,Female,79,4,3,Manager,3,Divorced,11600,17800,5,Y,No,22,4,3,80,0,26,4,3,20,14,9,16
36,Yes,Travel_Rarely,800,Research & Development,18,3,Other,1,1135,1,Male,59,3,2,Healthcare Representative,1,Married,5200,11200,2,Y,Yes,14,3,2,80,3,13,2,2,9,6,3,8
42,No,Travel_Frequently,920,Sales,11,4,Marketing,1,1136,4,Female,69,3,3,Sales Executive,4,Single,7600,14400,3,Y,No,19,3,4,80,1,18,3,3,14,10,6,11
27,No,Travel_Rarely,580,Research & Development,23,2,Life Sciences,1,1137,2,Male,42,2,1,Laboratory Technician,2,Married,3000,7600,1,Y,Yes,12,3,1,80,0,4,2,1,3,2,1,2
44,Yes,Non-Travel,980,Sales,9,4,Technical Degree,1,1138,3,Female,73,4,3,Sales Executive,3,Divorced,8000,15200,4,Y,No,20,4,3,80,2,21,3,3,15,11,6,12
33,No,Travel_Frequently,720,Research & Development,15,3,Medical,1,1139,4,Male,53,3,2,Research Scientist,4,Single,4800,10400,2,Y,Yes,17,3,4,80,1,10,2,2,7,5,2,6
38,No,Travel_Rarely,840,Sales,12,3,Life Sciences,1,1140,1,Female,63,3,2,Sales Executive,1,Married,6600,13000,3,Y,No,16,3,2,80,2,15,3,2,11,7,4,9
29,Yes,Travel_Frequently,620,Human Resources,21,2,Human Resources,1,1141,2,Male,45,2,1,Human Resources,2,Single,3200,8400,1,Y,No,14,3,1,80,0,6,2,1,4,2,1,3
46,No,Non-Travel,1040,Research & Development,8,4,Other,1,1142,3,Female,75,4,3,Manufacturing Director,3,Married,8800,15600,4,Y,Yes,21,4,3,80,1,23,4,3,17,12,7,14
31,No,Travel_Rarely,680,Sales,17,3,Marketing,1,1143,2,Male,50,3,2,Sales Executive,2,Divorced,5400,10600,2,Y,No,15,3,2,80,2,8,2,2,5,3,1,4
39,Yes,Travel_Frequently,860,Research & Development,13,3,Life Sciences,1,1144,4,Female,64,3,2,Research Scientist,4,Single,5800,11800,3,Y,Yes,18,3,4,80,1,16,2,2,12,8,4,10
25,No,Travel_Rarely,540,Sales,26,1,Technical Degree,1,1145,1,Male,38,1,1,Sales Representative,1,Married,2600,7000,0,Y,No,11,3,1,80,0,2,1,1,2,1,0,1
50,No,Travel_Frequently,1180,Research & Development,5,5,Medical,1,1146,4,Female,82,4,4,Research Director,3,Single,13600,19200,6,Y,No,23,4,3,80,1,27,4,4,21,15,10,18
34,Yes,Travel_Rarely,740,Sales,16,3,Life Sciences,1,1147,3,Male,55,3,2,Sales Executive,2,Married,5800,11400,2,Y,Yes,16,3,2,80,2,11,2,2,7,5,2,6
41,No,Non-Travel,900,Research & Development,10,4,Other,1,1148,2,Female,68,3,3,Laboratory Technician,2,Divorced,6200,12800,4,Y,No,19,3,3,80,2,18,3,3,14,9,6,11
30,No,Travel_Frequently,640,Human Resources,24,2,Human Resources,1,1149,1,Male,46,2,1,Human Resources,1,Single,3600,8800,1,Y,Yes,13,3,1,80,0,7,2,1,5,3,1,4
47,Yes,Travel_Rarely,1080,Sales,7,4,Marketing,1,1150,4,Female,77,4,3,Manager,4,Married,10200,16800,5,Y,No,22,4,4,80,0,24,4,3,18,12,8,15
32,No,Travel_Frequently,700,Research & Development,19,3,Life Sciences,1,1151,3,Male,52,3,2,Research Scientist,3,Single,4600,10200,2,Y,Yes,14,3,2,80,1,9,2,2,6,4,2,5
38,No,Travel_Rarely,840,Sales,11,3,Technical Degree,1,1152,2,Female,63,3,2,Sales Executive,2,Married,6800,13400,3,Y,No,17,3,2,80,2,15,3,2,11,7,4,9
26,Yes,Travel_Frequently,560,Research & Development,23,1,Medical,1,1153,1,Male,40,1,1,Laboratory Technician,1,Divorced,2800,7400,0,Y,No,12,3,1,80,0,3,1,1,2,1,0,1
51,No,Non-Travel,1200,Sales,6,5,Life Sciences,1,1154,4,Female,84,4,4,Sales Executive,4,Single,11800,17600,5,Y,Yes,21,4,4,80,1,28,4,4,22,16,11,19
35,No,Travel_Rarely,760,Research & Development,14,3,Other,1,1155,3,Male,56,3,2,Healthcare Representative,3,Married,5000,10800,2,Y,No,15,3,3,80,3,12,2,2,8,6,3,7
43,Yes,Travel_Frequently,940,Sales,9,4,Marketing,1,1156,2,Female,70,3,3,Sales Executive,2,Single,7800,14800,3,Y,Yes,19,3,3,80,1,19,3,3,14,10,6,12
29,No,Travel_Rarely,620,Research & Development,20,2,Life Sciences,1,1157,4,Male,44,2,1,Research Scientist,4,Married,3400,8000,1,Y,No,13,3,4,80,0,6,2,1,4,2,1,3
48,No,Non-Travel,1140,Sales,8,4,Technical Degree,1,1158,1,Female,79,4,3,Manager,1,Divorced,12000,17400,5,Y,No,20,4,2,80,0,25,4,3,19,13,8,16
33,Yes,Travel_Frequently,720,Research & Development,17,3,Medical,1,1159,3,Male,53,3,2,Research Scientist,3,Single,4800,10600,2,Y,Yes,16,3,2,80,1,10,2,2,7,5,2,6
40,No,Travel_Rarely,880,Sales,12,3,Life Sciences,1,1160,2,Female,66,3,2,Sales Executive,2,Married,7000,13600,3,Y,No,18,3,2,80,2,17,3,2,13,8,5,10
27,No,Travel_Frequently,580,Human Resources,25,2,Human Resources,1,1161,1,Male,42,2,1,Human Resources,1,Single,3000,7800,1,Y,Yes,14,3,1,80,0,4,2,1,3,2,0,2
45,Yes,Non-Travel,1000,Research & Development,6,4,Other,1,1162,4,Female,74,4,3,Manufacturing Director,4,Married,9200,15800,4,Y,No,21,4,4,80,1,22,4,3,16,11,7,13
31,No,Travel_Rarely,680,Sales,18,3,Marketing,1,1163,3,Male,50,3,2,Sales Executive,3,Divorced,5400,10800,2,Y,Yes,15,3,2,80,2,8,2,2,5,3,1,4
37,No,Travel_Frequently,820,Research & Development,13,3,Life Sciences,1,1164,2,Female,61,3,2,Research Scientist,2,Single,5600,11600,3,Y,No,17,3,2,80,1,14,3,2,10,7,3,8
28,Yes,Travel_Rarely,600,Sales,21,2,Technical Degree,1,1165,1,Male,43,2,1,Sales Representative,1,Married,3200,8200,1,Y,No,13,3,1,80,0,5,2,1,3,2,1,2
52,No,Travel_Frequently,1220,Research & Development,4,5,Medical,1,1166,4,Female,85,4,4,Research Director,3,Single,14200,20000,6,Y,Yes,24,4,3,80,1,29,4,4,23,17,12,20
36,No,Non-Travel,800,Sales,15,3,Life Sciences,1,1167,3,Male,58,3,2,Sales Executive,3,Married,6200,12400,2,Y,No,16,3,2,80,2,13,2,2,9,6,3,8
42,Yes,Travel_Rarely,920,Research & Development,10,4,Other,1,1168,2,Female,69,3,3,Laboratory Technician,2,Divorced,6400,13000,4,Y,Yes,18,3,3,80,2,18,3,3,14,9,6,11
30,No,Travel_Frequently,640,Human Resources,22,2,Human Resources,1,1169,1,Male,45,2,1,Human Resources,1,Single,3400,8600,1,Y,No,14,3,1,80,0,7,2,1,5,3,1,4
44,No,Travel_Rarely,980,Sales,8,4,Marketing,1,1170,4,Female,72,3,3,Sales Executive,4,Married,8200,15400,3,Y,Yes,20,3,4,80,1,20,3,3,14,10,6,11
32,Yes,Travel_Frequently,700,Research & Development,16,3,Life Sciences,1,1171,3,Male,51,3,2,Research Scientist,3,Single,4800,10400,2,Y,No,15,3,2,80,1,9,2,2,6,4,2,5
39,No,Non-Travel,860,Sales,11,3,Technical Degree,1,1172,2,Female,64,3,2,Sales Executive,2,Married,6800,13800,3,Y,Yes,17,3,2,80,2,16,3,2,12,8,4,10
26,No,Travel_Rarely,560,Research & Development,24,1,Medical,1,1173,1,Male,39,1,1,Laboratory Technician,1,Divorced,2800,7200,0,Y,No,11,3,1,80,0,3,1,1,2,1,0,1
49,Yes,Travel_Frequently,1160,Sales,7,4,Life Sciences,1,1174,4,Female,80,4,3,Manager,4,Single,11400,17200,5,Y,No,23,4,4,80,0,26,4,3,20,14,9,16
34,No,Travel_Rarely,740,Research & Development,17,3,Other,1,1175,3,Male,54,3,2,Healthcare Representative,3,Married,5000,10600,2,Y,Yes,16,3,3,80,3,11,2,2,7,5,2,6
41,No,Travel_Frequently,900,Sales,13,4,Marketing,1,1176,2,Female,67,3,3,Sales Executive,2,Single,7400,14200,3,Y,No,19,3,3,80,1,18,3,3,14,9,6,11
28,Yes,Non-Travel,600,Research & Development,25,2,Life Sciences,1,1177,1,Male,43,2,1,Research Scientist,1,Married,3200,8000,1,Y,Yes,12,3,1,80,0,5,2,1,3,2,1,2
46,No,Travel_Rarely,1040,Sales,9,4,Technical Degree,1,1178,4,Female,75,4,3,Sales Executive,4,Divorced,8600,15600,4,Y,No,21,4,4,80,2,23,3,3,17,12,7,14
33,No,Travel_Frequently,720,Research & Development,14,3,Medical,1,1179,3,Male,52,3,2,Research Scientist,3,Single,4600,10200,2,Y,Yes,14,3,2,80,1,10,2,2,7,5,2,6
38,Yes,Travel_Rarely,840,Sales,10,3,Life Sciences,1,1180,2,Female,62,3,2,Sales Executive,2,Married,6600,13400,3,Y,No,18,3,2,80,2,15,3,2,11,7,4,9
25,No,Travel_Frequently,540,Human Resources,26,1,Human Resources,1,1181,1,Male,37,1,1,Human Resources,1,Single,2400,6800,0,Y,No,10,3,1,80,0,2,1,1,2,1,0,1
50,No,Non-Travel,1180,Research & Development,5,5,Other,1,1182,4,Female,83,4,4,Research Director,3,Divorced,13800,19400,6,Y,Yes,25,4,3,80,1,27,4,4,21,15,10,18
35,Yes,Travel_Rarely,760,Sales,15,3,Marketing,1,1183,3,Male,56,3,2,Sales Executive,2,Married,6000,12000,2,Y,No,17,3,2,80,2,12,2,2,8,6,3,7
43,No,Travel_Frequently,940,Research & Development,8,4,Life Sciences,1,1184,2,Female,70,3,3,Laboratory Technician,2,Single,6400,13200,4,Y,Yes,19,3,3,80,2,20,3,3,15,10,6,12
31,No,Travel_Rarely,680,Human Resources,20,3,Human Resources,1,1185,1,Male,49,2,1,Human Resources,1,Married,3800,9000,1,Y,No,15,3,1,80,0,8,2,1,5,3,1,4
40,Yes,Non-Travel,880,Sales,12,3,Technical Degree,1,1186,4,Female,65,3,3,Sales Executive,4,Divorced,7200,14000,3,Y,Yes,18,3,4,80,1,17,3,3,13,8,5,10
27,No,Travel_Frequently,580,Research & Development,23,2,Medical,1,1187,2,Male,41,2,1,Research Scientist,2,Single,3000,7600,1,Y,No,13,3,1,80,0,4,2,1,3,2,0,2
48,No,Travel_Rarely,1120,Sales,6,4,Life Sciences,1,1188,3,Female,78,4,3,Manager,3,Married,10800,16600,5,Y,No,22,4,3,80,0,25,4,3,19,13,8,16
32,Yes,Travel_Frequently,700,Research & Development,18,3,Other,1,1189,1,Male,51,3,2,Healthcare Representative,1,Divorced,4800,10400,2,Y,Yes,16,3,2,80,3,9,2,2,6,4,2,5
37,No,Travel_Rarely,820,Sales,11,3,Marketing,1,1190,4,Female,60,3,2,Sales Executive,4,Single,6800,13600,2,Y,No,17,3,4,80,1,14,3,2,10,7,3,8
29,No,Travel_Frequently,620,Research & Development,21,2,Life Sciences,1,1191,2,Male,44,2,1,Laboratory Technician,2,Married,3400,8200,1,Y,Yes,14,3,1,80,0,6,2,1,4,2,1,3
44,Yes,Non-Travel,980,Sales,7,4,Technical Degree,1,1192,3,Female,72,4,3,Sales Executive,3,Single,8000,15200,4,Y,No,20,4,3,80,2,21,3,3,15,11,6,12
33,No,Travel_Rarely,720,Research & Development,16,3,Medical,1,1193,4,Male,52,3,2,Research Scientist,4,Married,4800,10600,2,Y,Yes,15,3,4,80,1,10,2,2,7,5,2,6
39,No,Travel_Frequently,860,Sales,13,3,Life Sciences,1,1194,1,Female,63,3,2,Sales Executive,1,Divorced,6600,13000,3,Y,No,18,3,2,80,2,16,3,2,12,8,4,10
24,Yes,Travel_Rarely,520,Human Resources,27,1,Human Resources,1,1195,2,Male,36,1,1,Human Resources,2,Single,2200,6600,0,Y,No,11,3,1,80,0,1,1,1,1,0,0,0
47,No,Travel_Frequently,1080,Research & Development,4,5,Other,1,1196,3,Female,76,4,4,Research Director,3,Married,13000,18600,5,Y,Yes,24,4,3,80,1,24,4,4,18,12,8,15
34,No,Non-Travel,740,Sales,19,3,Marketing,1,1197,2,Male,54,3,2,Sales Executive,2,Single,5800,11400,2,Y,No,16,3,2,80,1,11,2,2,7,5,2,6
42,Yes,Travel_Rarely,920,Research & Development,9,4,Life Sciences,1,1198,4,Female,68,3,3,Laboratory Technician,4,Married,6200,12800,4,Y,Yes,19,3,4,80,2,18,3,3,14,9,6,11
30,No,Travel_Frequently,640,Sales,22,2,Technical Degree,1,1199,1,Male,45,2,1,Sales Representative,1,Divorced,3600,8800,1,Y,No,13,3,1,80,0,7,2,1,5,3,1,4
45,No,Travel_Rarely,1000,Research & Development,8,4,Medical,1,1200,4,Female,73,4,3,Manufacturing Director,4,Single,8800,15400,4,Y,Yes,21,4,4,80,1,22,4,3,16,11,7,13
31,Yes,Travel_Frequently,680,Sales,17,3,Life Sciences,1,1201,3,Male,49,3,2,Sales Executive,2,Married,5400,10600,2,Y,No,15,3,2,80,2,8,2,2,5,3,1,4
38,No,Non-Travel,840,Research & Development,14,3,Other,1,1202,2,Female,61,3,2,Research Scientist,2,Single,5600,11800,3,Y,Yes,17,3,2,80,1,15,3,2,11,7,4,9
26,No,Travel_Rarely,560,Sales,25,1,Marketing,1,1203,1,Male,38,1,1,Sales Representative,1,Divorced,2800,7400,0,Y,No,12,3,1,80,0,3,1,1,2,1,0,1
51,Yes,Travel_Frequently,1200,Research & Development,5,5,Life Sciences,1,1204,4,Female,84,4,4,Research Director,3,Married,13600,19200,6,Y,No,24,4,3,80,1,28,4,4,22,16,11,19
35,No,Travel_Rarely,760,Sales,15,3,Technical Degree,1,1205,3,Male,55,3,2,Sales Executive,3,Single,6000,12000,2,Y,Yes,16,3,2,80,1,12,2,2,8,6,3,7
43,No,Travel_Frequently,940,Research & Development,11,4,Medical,1,1206,2,Female,69,3,3,Laboratory Technician,2,Married,6400,13000,4,Y,No,19,3,3,80,2,20,3,3,15,10,6,12
29,Yes,Non-Travel,620,Human Resources,23,2,Human Resources,1,1207,1,Male,43,2,1,Human Resources,1,Divorced,3200,8000,1,Y,Yes,14,3,1,80,0,6,2,1,4,2,1,3
44,No,Travel_Rarely,980,Sales,7,4,Life Sciences,1,1208,4,Female,71,3,3,Sales Executive,4,Single,8000,15000,3,Y,No,20,3,4,80,1,20,3,3,14,10,6,11
32,No,Travel_Frequently,700,Research & Development,18,3,Other,1,1209,3,Male,50,3,2,Research Scientist,3,Married,4600,10200,2,Y,Yes,15,3,2,80,1,9,2,2,6,4,2,5
40,Yes,Travel_Rarely,880,Sales,12,3,Marketing,1,1210,2,Female,65,3,2,Sales Executive,2,Divorced,7000,13600,3,Y,No,18,3,2,80,2,17,3,2,13,8,5,10
27,No,Travel_Frequently,580,Research & Development,24,2,Life Sciences,1,1211,1,Male,41,2,1,Laboratory Technician,1,Single,3000,7800,1,Y,Yes,13,3,1,80,0,4,2,1,3,2,0,2
49,No,Non-Travel,1160,Sales,6,4,Technical Degree,1,1212,4,Female,79,4,3,Manager,4,Married,11200,17000,5,Y,No,22,4,4,80,0,26,4,3,20,14,9,16
36,Yes,Travel_Rarely,800,Research & Development,16,3,Medical,1,1213,3,Male,57,3,2,Healthcare Representative,3,Single,5200,11000,2,Y,No,16,3,3,80,3,13,2,2,9,6,3,8
42,No,Travel_Frequently,920,Sales,9,4,Life Sciences,1,1214,2,Female,67,3,3,Sales Executive,2,Married,7400,14200,3,Y,Yes,19,3,3,80,1,18,3,3,14,9,6,11
28,No,Travel_Rarely,600,Research & Development,21,2,Other,1,1215,1,Male,42,2,1,Research Scientist,1,Divorced,3200,8000,1,Y,No,12,3,1,80,0,5,2,1,3,2,1,2
47,Yes,Travel_Frequently,1080,Sales,8,4,Marketing,1,1216,4,Female,76,4,3,Sales Executive,4,Single,8800,15600,4,Y,Yes,21,4,4,80,2,24,3,3,18,12,8,15
33,No,Non-Travel,720,Research & Development,19,3,Life Sciences,1,1217,3,Male,51,3,2,Research Scientist,3,Married,4800,10400,2,Y,No,14,3,2,80,1,10,2,2,7,5,2,6
39,No,Travel_Rarely,860,Sales,13,3,Technical Degree,1,1218,2,Female,62,3,2,Sales Executive,2,Single,6600,13200,3,Y,Yes,17,3,2,80,2,16,3,2,12,8,4,10
25,Yes,Travel_Frequently,540,Human Resources,26,1,Human Resources,1,1219,1,Male,36,1,1,Human Resources,1,Married,2400,6800,0,Y,No,11,3,1,80,0,2,1,1,2,1,0,1
50,No,Travel_Rarely,1180,Research & Development,4,5,Medical,1,1220,4,Female,82,4,4,Research Director,3,Divorced,13800,19400,6,Y,No,25,4,3,80,1,27,4,4,21,15,10,18
34,No,Travel_Frequently,740,Sales,17,3,Life Sciences,1,1221,3,Male,53,3,2,Sales Executive,3,Single,5800,11400,2,Y,Yes,16,3,2,80,1,11,2,2,7,5,2,6
41,Yes,Non-Travel,900,Research & Development,10,4,Other,1,1222,2,Female,66,3,3,Laboratory Technician,2,Married,6000,12600,4,Y,No,18,3,3,80,2,18,3,3,14,9,6,11
30,No,Travel_Rarely,640,Sales,22,2,Marketing,1,1223,1,Male,44,2,1,Sales Representative,1,Divorced,3600,8600,1,Y,Yes,14,3,1,80,0,7,2,1,5,3,1,4
46,No,Travel_Frequently,1040,Research & Development,7,4,Life Sciences,1,1224,4,Female,74,4,3,Manufacturing Director,4,Single,9000,15800,4,Y,No,20,4,4,80,1,23,4,3,17,12,7,14
32,Yes,Travel_Rarely,700,Sales,18,3,Technical Degree,1,1225,3,Male,48,3,2,Sales Executive,2,Married,5000,10400,2,Y,No,15,3,2,80,2,9,2,2,6,4,2,5
38,No,Travel_Frequently,840,Research & Development,14,3,Medical,1,1226,2,Female,60,3,2,Research Scientist,2,Single,5600,11600,3,Y,Yes,17,3,2,80,1,15,3,2,11,7,4,9
26,No,Non-Travel,560,Human Resources,25,1,Human Resources,1,1227,1,Male,37,1,1,Human Resources,1,Divorced,2800,7200,0,Y,No,12,3,1,80,0,3,1,1,2,1,0,1
52,Yes,Travel_Rarely,1220,Sales,5,5,Life Sciences,1,1228,4,Female,85,4,4,Manager,3,Married,12800,18800,6,Y,Yes,24,4,3,80,0,29,4,4,23,17,12,20
35,No,Travel_Frequently,760,Research & Development,16,3,Other,1,1229,3,Male,54,3,2,Healthcare Representative,3,Single,5000,10800,2,Y,No,16,3,3,80,3,12,2,2,8,6,3,7
43,No,Travel_Rarely,940,Sales,11,4,Marketing,1,1230,2,Female,68,3,3,Sales Executive,2,Married,7600,14400,3,Y,Yes,19,3,3,80,1,20,3,3,15,10,6,12
31,Yes,Travel_Frequently,680,Research & Development,23,3,Life Sciences,1,1231,1,Male,47,2,1,Laboratory Technician,1,Divorced,3800,9000,1,Y,No,13,3,1,80,0,8,2,1,5,3,1,4
40,No,Non-Travel,880,Sales,8,3,Technical Degree,1,1232,4,Female,64,3,3,Sales Executive,4,Single,7200,14000,3,Y,Yes,18,3,4,80,1,17,3,3,13,8,5,10
27,No,Travel_Rarely,580,Research & Development,20,2,Medical,1,1233,2,Male,40,2,1,Research Scientist,2,Married,3000,7600,1,Y,No,14,3,1,80,0,4,2,1,3,2,0,2
48,Yes,Travel_Frequently,1120,Sales,6,4,Life Sciences,1,1234,3,Female,77,4,3,Manager,3,Single,10800,16600,5,Y,No,22,4,3,80,0,25,4,3,19,13,8,16
33,No,Travel_Rarely,720,Research & Development,17,3,Other,1,1235,4,Male,50,3,2,Research Scientist,4,Married,4800,10200,2,Y,Yes,15,3,4,80,1,10,2,2,7,5,2,6
37,No,Travel_Frequently,820,Sales,12,3,Marketing,1,1236,1,Female,59,3,2,Sales Executive,1,Divorced,6800,13400,2,Y,No,17,3,2,80,2,14,3,2,10,7,3,8
29,Yes,Travel_Rarely,620,Human Resources,24,2,Human Resources,1,1237,2,Male,43,2,1,Human Resources,2,Single,3200,8200,1,Y,Yes,13,3,1,80,0,6,2,1,4,2,1,3
44,No,Non-Travel,980,Research & Development,7,4,Life Sciences,1,1238,3,Female,70,4,3,Manufacturing Director,3,Married,8600,15400,4,Y,No,20,4,3,80,1,21,4,3,15,11,6,12
32,No,Travel_Frequently,700,Sales,19,3,Technical Degree,1,1239,2,Male,49,3,2,Sales Executive,2,Single,5200,10600,2,Y,Yes,16,3,2,80,1,9,2,2,6,4,2,5
39,Yes,Travel_Rarely,860,Research & Development,13,3,Medical,1,1240,4,Female,61,3,2,Research Scientist,4,Married,5800,11800,3,Y,No,18,3,4,80,2,16,2,2,12,8,4,10
24,No,Travel_Frequently,520,Sales,27,1,Life Sciences,1,1241,1,Male,35,1,1,Sales Representative,1,Divorced,2200,6600,0,Y,No,10,3,1,80,0,1,1,1,1,0,0,0
47,No,Non-Travel,1080,Research & Development,4,5,Other,1,1242,3,Female,75,4,4,Research Director,3,Single,13000,18600,5,Y,Yes,24,4,3,80,1,24,4,4,18,12,8,15
34,Yes,Travel_Rarely,740,Sales,16,3,Marketing,1,1243,2,Male,52,3,2,Sales Executive,2,Married,5800,11400,2,Y,No,15,3,2,80,2,11,2,2,7,5,2,6
42,No,Travel_Frequently,920,Research & Development,9,4,Life Sciences,1,1244,4,Female,67,3,3,Laboratory Technician,4,Single,6200,12800,4,Y,Yes,19,3,4,80,2,18,3,3,14,9,6,11
30,No,Travel_Rarely,640,Human Resources,21,2,Human Resources,1,1245,1,Male,44,2,1,Human Resources,1,Married,3400,8400,1,Y,No,14,3,1,80,0,7,2,1,5,3,1,4
45,Yes,Travel_Frequently,1000,Sales,8,4,Technical Degree,1,1246,3,Female,72,4,3,Sales Executive,3,Divorced,8200,15200,4,Y,Yes,21,4,3,80,1,22,3,3,16,11,7,13
31,No,Non-Travel,680,Research & Development,18,3,Medical,1,1247,2,Male,48,3,2,Research Scientist,2,Single,4400,10000,2,Y,No,13,3,2,80,1,8,2,2,5,3,1,4
38,No,Travel_Rarely,840,Sales,14,3,Life Sciences,1,1248,4,Female,60,3,2,Sales Executive,4,Married,6800,13600,2,Y,Yes,17,3,4,80,2,15,3,2,11,7,4,9
26,Yes,Travel_Frequently,560,Research & Development,26,1,Other,1,1249,1,Male,36,1,1,Laboratory Technician,1,Single,2800,7200,0,Y,No,12,3,1,80,0,3,1,1,2,1,0,1
51,No,Travel_Rarely,1200,Sales,5,5,Marketing,1,1250,4,Female,83,4,4,Manager,4,Divorced,12600,18400,6,Y,No,25,4,4,80,0,28,4,4,22,16,11,19
35,No,Travel_Frequently,760,Research & Development,15,3,Life Sciences,1,1251,3,Male,53,3,2,Healthcare Representative,3,Married,5000,10800,2,Y,Yes,16,3,3,80,3,12,2,2,8,6,3,7
43,Yes,Travel_Rarely,940,Sales,10,4,Technical Degree,1,1252,2,Female,67,3,3,Sales Executive,2,Single,7400,14200,3,Y,No,19,3,3,80,1,20,3,3,15,10,6,12
29,No,Travel_Frequently,620,Research & Development,22,2,Medical,1,1253,1,Male,42,2,1,Research Scientist,1,Married,3400,8000,1,Y,Yes,14,3,1,80,0,6,2,1,4,2,1,3
48,No,Non-Travel,1140,Sales,7,4,Life Sciences,1,1254,4,Female,78,4,3,Sales Executive,4,Divorced,10400,16200,5,Y,No,23,4,4,80,2,25,4,3,19,13,8,16
33,Yes,Travel_Rarely,720,Research & Development,17,3,Other,1,1255,3,Male,49,3,2,Research Scientist,3,Single,4800,10400,2,Y,No,15,3,2,80,1,10,2,2,7,5,2,6
